molecule,atom,nombre,Hyd,Mol,Pol,Gas,Ab-R2,Ab-pi2H,Ab-sumA2H,Ab-sumB2H,Ab-sumB20,total
CHEMBL3741480,5,O,0.028503692465413805,-0.002099143400207814,-0.01496356448189981,-1.8342311179600053,5.966209828974005,-6.296845483282953,0.10257399160554519,2.3954397447570357,-0.18278223918421777,0.31906409377835754
CHEMBL3741480,6,C,-0.27274443546782395,-0.0009155548135870291,-0.06436792785847123,-2.1230714108278343,7.694309096257978,-6.784377347226822,0.0,1.6635796042277364,0.27620427254504004,0.5458746811218571
CHEMBL3741480,7,C,-0.1099442497389473,-0.00039617058311134556,-0.037529507787818495,-1.14900179821475,4.26378780720624,-3.843812077378658,0.0,0.990489496652972,-0.024370965224562363,0.24648091921700568
CHEMBL3741480,8,C,-0.0764471005967033,-0.00034606994534116766,-0.03344661599089194,-1.1300727378406217,4.235235311340947,-3.899820351299503,0.0,0.9877036735180866,-0.024370965224562363,0.21569352824705149
CHEMBL3741480,9,C,-0.08899013972995246,-0.0005471630525632587,-0.05744898754469907,-1.9538541637145395,7.42005599150537,-6.781213969662285,0.0,1.6577658030122724,0.0,0.3530257550992446
CHEMBL3741480,10,C,0.022646717434952904,-0.0001507005363967372,-0.027425852335317025,-1.4023758514282414,5.192422677417325,-4.758180534844631,0.0,1.1329415097333204,0.0,0.31713634972665283
CHEMBL3741480,11,C,0.18722316143282053,-0.0005533419582148026,-0.050695245555751695,-2.4510398608956745,8.7385032608893,-7.9840624467968,0.04095330766942153,1.89885698963272,-0.0406182753742706,0.4958259333291905
CHEMBL3741480,12,C,0.2266545596963485,-0.003178008225611193,-0.05821825903698612,-2.0810962781983795,7.4064523758381124,-7.014543700914895,0.14192976226481008,1.542729261572488,0.19767560682145024,0.5156637041029792
CHEMBL3741480,13,O,0.04823306509590996,-9.204622108674308e-05,-0.008648673114475952,-0.41681860426737993,1.477882332708266,-1.6652026832060298,0.058636074693302453,0.3983791121027258,-0.4908041607724365,-0.4411771986955637
CHEMBL3741480,14,N,0.30228005024670407,-0.00032980706588426294,-0.031115528883061627,-1.463208005655749,5.197108178901536,-4.85733825456385,0.04085279527556944,1.5947325659381104,-0.9051105695899967,0.035129808889018954
CHEMBL3741480,15,C,0.17114420119946966,-0.0005413750248934199,-0.0536816841264286,-2.4006802643877343,8.702120225472571,-7.871401107236194,0.005340228095758608,1.9540208444207026,-0.0406182753742706,0.6229611773246223
CHEMBL3741480,16,C,0.19453771986386584,-0.003156386559010697,-0.0627119523381584,-2.6266206873552846,9.358688003051512,-8.767116106927915,-0.03224942940945133,2.0488581127323187,0.19767560682145024,0.4651632641649668
CHEMBL3741480,17,O,0.04823306509590996,-9.139681540598936e-05,-0.008675666234789027,-0.49712358303052784,1.7479235818831884,-1.8880928093373355,0.0,0.4674201211866477,-0.4908041607724365,-0.463952463739108
CHEMBL3741480,18,N,0.2162049344356132,-0.00034235560667858413,-0.05475828661264062,-3.0401959234383327,10.744502340754511,-10.06770166494838,-0.19427136899827005,3.4440801007686908,-1.1325729116859122,0.07220324895424168
CHEMBL3741480,19,C,0.08191703526621674,-7.564197243523298e-05,-0.027131083429017225,-1.03336942585825,3.5905843570920872,-3.3040246273885563,-0.03224942940945133,0.8928700817963018,0.0,0.3257796503825361
CHEMBL3741480,20,C,-0.04272321947935017,-4.56866188692476e-05,-0.023149492387201223,-0.5878733424119518,2.1159681273722164,-1.943903659735514,0.0,0.37968334466637466,0.0,0.05521445569134553
CHEMBL3741480,21,C,-0.04259176144984909,-8.583842180938663e-05,-0.028455827391627095,-0.9872285692278884,3.5382357652273333,-3.2254746524914597,0.0,0.7052846581389715,0.0,0.11694215866931246
CHEMBL3741480,22,C,0.139027361366987,-0.0005528928639598319,-0.05948854766250952,-2.864821388587875,10.065644622291583,-9.133515558276653,-0.012761064540514072,2.2424425752918014,-0.0406182753742706,0.4926152159302292
CHEMBL3741480,23,C,0.2266545596963485,-0.003175965593648865,-0.05752985524321294,-2.1339302005746257,7.45133194269138,-7.046267309473045,0.14192976226481008,1.6086391543211178,0.19767560682145024,0.5425860791962149
CHEMBL3741480,24,O,0.04823306509590996,-9.19945303284743e-05,-0.008464690134828572,-0.4161830359813993,1.4520534363922424,-1.620829029364174,0.058636074693302453,0.41754814342588736,-0.4908041607724365,-0.40264380689018403
CHEMBL3741480,25,N,0.30228005024670407,-0.0003301899702349462,-0.03034778124572793,-1.4736290697201024,5.129954389990068,-4.823915227780178,0.05515697767492286,1.5946677001697773,-0.9051105695899967,0.005984664060872835
CHEMBL3741480,26,C,0.18722316143282053,-0.0005506148758001664,-0.05089899146757906,-2.3471889780678206,8.316553618941182,-7.604988679178756,0.10553711450335444,1.8165941385281832,-0.0406182753742706,0.5389208787269532
CHEMBL3741480,27,C,0.2520752561511199,-0.0031105970676961786,-0.05350711255533304,-1.5540911980058372,5.410478581522794,-5.235675631776253,0.14950730427882142,1.1112223919459228,0.19767560682145024,0.43183298560062977
CHEMBL3741480,28,O,0.04823306509590996,-9.074365030043364e-05,-0.008485905661422153,-0.33519079172991784,1.1681868046031967,-1.3931152154338022,0.042980156810182184,0.3497806309821881,-0.4908041607724365,-0.4612477754707615
CHEMBL3741480,29,N,0.27724415102035477,-0.00024148796513947664,-0.012084894233003397,-0.3428797137106021,1.194787434142846,-1.1914331538644032,0.08530761204472524,0.44960213614553707,-0.7893484847733253,-0.17178801690736945
CHEMBL3741480,30,C,0.022646717434952907,-0.00015059822237686377,-0.027804033548869567,-1.4171070246492357,5.1536675383601285,-4.717013080718165,0.014304182399353414,1.1119591000950007,0.0,0.2977611854364284
CHEMBL3741480,31,C,-0.08899013972995244,-0.0005439947482410904,-0.062754695782818,-1.9699502159265991,7.27071830415273,-6.573283904778671,0.0,1.5611205814393514,0.0,0.29357431891144103
CHEMBL3741480,32,C,-0.07644710059670332,-0.00033035538051804535,-0.04382590682065213,-1.0509571144300465,3.790090339052349,-3.4590993979152556,0.0,0.8257836476012147,-0.024370965224562363,0.11810153057146636
CHEMBL3741480,33,C,-0.07826286462918697,-0.00027325571977746194,-0.05361185912579414,-0.7321790409518387,2.596090426180283,-2.378353742884676,0.0,0.5699674238059619,-0.024370965224562363,0.056264505736049714
CHEMBL3741480,34,C,-0.07826286462918697,-0.0002666989748889764,-0.06007385049027447,-0.6581322692125955,2.325866674341495,-2.1306062452115677,0.0,0.5109871020169291,-0.024370965224562363,0.04239926690098908
CHEMBL3741480,35,C,-0.07826286462918697,-0.00027325571977746194,-0.05361185912579414,-0.7321790409518385,2.5960904261802824,-2.378353742884676,0.0,0.5699674238059619,-0.024370965224562363,0.05626450573604916
CHEMBL3741480,36,C,-0.07644710059670332,-0.0003303553805180453,-0.04382590682065213,-1.0509571144300471,3.7900903390523495,-3.459099397915257,0.0,0.8257836476012147,-0.024370965224562363,0.11810153057146525
CHEMBL3741480,37,C,-0.04259176144984909,-7.751850104963928e-05,-0.026319725436468516,-0.9570261522264338,3.548792004781217,-3.1933176522772526,0.0,0.7515899428803134,0.0,0.23830752205611772
CHEMBL3741480,38,C,-0.07128247638845985,-3.3857456434893934e-05,-0.02132209777657543,-0.5261061798668445,1.9687234729784506,-1.7740699424453432,0.0,0.39247556845806614,0.0,0.12564287178849975
CHEMBL3741480,39,C,-0.04272321947935017,-3.253532403043322e-05,-0.0205365395632235,-0.37402304640758643,1.3790485340650251,-1.244373200889099,0.0,0.28284231505177426,0.0,0.1374606917391506
CHEMBL3741480,40,C,0.13945457155347077,-3.153822333799623e-05,-0.0155407281109636,-0.23821403968864444,0.844363471811624,-0.7660623661398137,0.03682676777724442,0.3529636229283123,0.0,0.5110181461935326
CHEMBL3741480,41,N,0.27109848814117926,-8.651529242312307e-06,-0.005274918053225915,-0.08993958297442113,0.26843797296635064,-0.25059956023980706,0.07480728136218212,0.38795493935734127,-0.9870240915947757,-0.17328973827877792
CHEMBL3741480,42,N,0.30228005024670407,-0.00031674990750876314,-0.03092196881355319,-1.296385215101819,4.461157861310373,-4.37485838260779,0.10557659520832924,1.414994859277789,-0.9051105695899967,-0.16632513569183083
CHEMBL3741480,43,C,0.19796384475773776,-0.0028781378126122256,-0.048332005134527234,-0.9890661810929382,3.5659181866032874,-3.677340254539949,0.15805447696953576,0.6989225483107894,0.19767560682145024,0.25817646916841486
CHEMBL3741480,44,O,0.04823306509590996,-8.570605251544586e-05,-0.008321186965949221,-0.2483846373365297,0.8548778825958335,-1.1282262148544935,0.058636074693302453,0.2745768271353653,-0.4908041607724365,-0.4822396721758722
CHEMBL3741480,45,C,-0.0010592402543515718,-0.00026600636258601595,-0.01326960932943369,-0.240160741261227,0.8499945159746898,-0.8211937409656753,0.019488364868937257,0.1334964449629169,0.0,0.08428837191891109
CHEMBL3741480,46,C,-0.07644710059670332,-0.00034606994534116766,-0.033446615990891826,-1.1300727378406221,4.235235311340949,-3.8998203512995047,0.0,0.9877036735180866,-0.024370965224562363,0.21569352824705149
CHEMBL3741480,47,C,-0.1099442497389473,-0.0003961705831113456,-0.037529507787818495,-1.14900179821475,4.263787807206241,-3.843812077378656,0.0,0.9904894966529718,-0.024370965224562363,0.24648091921700824
CHEMBL3740866,1,O,-0.021229418789141072,-0.0016726063290915512,-0.002167207545642795,-0.6473043816698372,2.089983573726668,-3.142268492040461,0.2546796997878361,1.8061703126960413,-0.6316141820699078,-0.09011314497172751
CHEMBL3740866,2,P,-0.5267705867651773,-0.07521711904595509,-0.008093776246704567,-3.409258561189408,9.826358614965399,-16.046639034528376,0.9890844150108811,10.863966574002372,-2.1385521984553475,-0.3198121149905089
CHEMBL3740866,3,O,-0.05109800911591377,-0.0016061603942822105,-0.0020246484495015566,-0.652782041471887,2.041183887021468,-3.4765976449623306,0.10257399160554519,1.851691808794265,-0.6884797675938867,-0.6718290273047147
CHEMBL3740866,4,O,-0.021229418789141072,-0.0016726063290915514,-0.002167207545642794,-0.6473043816698376,2.089983573726668,-3.1422684920404618,0.2546796997878361,1.8061703126960422,-0.6316141820699078,-0.09011314497172751
CHEMBL3740866,5,O,0.028503692465413805,-0.002099143400207814,-0.01496356448189981,-1.8342311179600053,5.966209828974005,-6.296845483282953,0.10257399160554519,2.3954397447570357,-0.18278223918421777,0.3671152667545252
CHEMBL3740866,6,C,-0.27274443546782395,-0.0009155548135870293,-0.06436792785847123,-2.1230714108278343,7.694309096257978,-6.784377347226822,0.0,1.6635796042277362,0.27620427254504004,0.5939258540980246
CHEMBL3740866,7,C,-0.1099442497389473,-0.00039617058311134556,-0.037529507787818495,-1.14900179821475,4.263787807206241,-3.843812077378658,0.0,0.990489496652972,-0.024370965224562363,0.2945320921931751
CHEMBL3740866,8,C,-0.0764471005967033,-0.00034606994534116766,-0.03344661599089205,-1.1300727378406257,4.235235311340947,-3.899820351299503,0.0,0.9877036735180866,-0.024370965224562363,0.2637447012232156
CHEMBL3740866,9,C,-0.08899013972995246,-0.0005471630525632587,-0.05744898754469918,-1.9538541637243263,7.42005599150537,-6.781213969662285,0.0,1.6577658030122724,0.0,0.40107692806562545
CHEMBL3740866,10,C,0.022646717434952904,-0.0001507005363967372,-0.027425852335317025,-1.4023758516731344,5.192422677417325,-4.758180534844631,0.0,1.1329415097333204,0.0,0.3651875224579284
CHEMBL3740866,11,C,0.18722316143282053,-0.0005533419582148026,-0.050695245555751695,-2.4510398709897965,8.7385032608893,-7.9840624467968,0.04095330766942153,1.89885698963272,-0.0406182753742706,0.5438770962112353
CHEMBL3740866,12,C,0.2266545596963485,-0.003178008225611193,-0.05821825903698612,-2.081096581344023,7.406454029042209,-7.014544737742112,0.14192976226481008,1.542729261572488,0.19767560682145024,0.5637151903103825
CHEMBL3740866,13,O,0.04823306509590996,-9.204622108674308e-05,-0.008648673114475952,-0.41681858128935245,1.477882332708266,-1.6652026832060298,0.058636074693302453,0.3983791121027258,-0.4908041607724365,-0.3931260027413681
CHEMBL3740866,14,N,0.30228005024670407,-0.00032980706588426294,-0.031115528883061627,-1.4633256153136767,5.197218760807948,-4.857425964372788,0.04085279527556944,1.5947325659381104,-0.9051105695899967,0.08308624430473366
CHEMBL3740866,15,C,0.17114420119946966,-0.0005413750310384008,-0.05368193366144042,-2.402860835837992,8.704429576489451,-7.873246948586866,0.005340228095758608,1.9540208444207026,-0.0406182753742706,0.6692950389755837
CHEMBL3740866,16,C,0.19453771986386584,-0.003156386790645114,-0.06273424871796654,-2.640661378021976,9.3766677575455,-8.783087400127332,-0.03224942940945133,2.0474473044817585,0.19767560682145024,0.4997491029070118
CHEMBL3740866,17,O,0.04823306509590996,-9.139682034489621e-05,-0.00867591576980085,-0.49878261134959234,1.749620059718381,-1.8901812604934691,0.0,0.4674201211866477,-0.4908041607724365,-0.4179525419428958
CHEMBL3740866,18,N,0.2162049344356132,-0.0003423002224935017,-0.055027328191694924,-3.073573617037799,10.772080634672971,-10.096302308170955,-0.17996718659891664,3.4191239669916804,-1.1325729116859122,0.07493344145430081
CHEMBL3740866,19,C,0.08191703526621674,-7.564200717539186e-05,-0.027157689035182897,-1.0445728454680911,3.6156461874738923,-3.325960995057749,-0.03224942940945133,0.8912898858582818,0.0,0.36414606488255075
CHEMBL3740866,20,C,-0.04272321947935017,-4.568667206659324e-05,-0.023176227016193374,-0.5955790357954045,2.134866610960628,-1.9598033291546806,0.0,0.37818931125145594,0.0,0.09703798135619757
CHEMBL3740866,21,C,-0.04259176144984909,-8.57766814236889e-05,-0.02869884448866236,-0.997671944971033,3.5186181480558494,-3.2065386573209738,0.014304182399353414,0.686759145248301,0.0,0.14940404805337093
CHEMBL3740866,22,C,0.139027361366987,-0.0005496852402191043,-0.06023546396502702,-2.8066492823344147,9.675644079740545,-8.785302386568501,0.06794745699814451,2.1142044934106643,-0.0406182753742706,0.5087778552957155
CHEMBL3740866,23,C,0.2520752561511199,-0.003108534941365472,-0.0529853195209463,-1.636470280536261,5.528413624527545,-5.3117883360535325,0.14950730427882142,1.1722601216020043,0.19767560682145024,0.5008889995906445
CHEMBL3740866,24,O,0.04823306509590996,-9.069197073589731e-05,-0.008305373946873279,-0.3386068200916241,1.1504989378242945,-1.3538091098997334,0.042980156810182184,0.36893234734855435,-0.4908041607724365,-0.37566209234065323
CHEMBL3740866,25,N,0.27724415102035477,-0.00024137688699490045,-0.011847103050704463,-0.34698845168483183,1.1725457202305427,-1.1647226714838403,0.08530761204472524,0.47081703308056366,-0.7893484847733253,-0.10192401424170161
CHEMBL3740866,26,C,-0.04259176144984909,-7.751850104963928e-05,-0.026319725436468516,-0.9571518460505093,3.5488930896200133,-3.1933926409878453,0.0,0.7515899428803134,0.0,0.2862590973364141
CHEMBL3740866,27,C,-0.07128247638845985,-3.3857456434893934e-05,-0.02132209777657543,-0.5261064944260777,1.968725126182546,-1.7740709792725604,0.0,0.39247556845806614,0.0,0.1736943465823126
CHEMBL3740866,28,C,-0.04272321947935017,-3.253532403043322e-05,-0.0205365395632235,-0.37402304420817883,1.3790485340650251,-1.244373200889099,0.0,0.28284231505177426,0.0,0.18551186691472626
CHEMBL3740866,29,C,0.13945457155347077,-3.153822333799623e-05,-0.0155407281109636,-0.23821403954767992,0.844363471811624,-0.7660623661398137,0.03682676777724442,0.3529636229283123,0.0,0.5590693193106651
CHEMBL3740866,30,N,0.27109848814117926,-8.651529242312307e-06,-0.005274918053225915,-0.08993958297083912,0.26843797296635064,-0.25059956023980706,0.07480728136218212,0.38795493935734127,-0.9870240915947757,-0.12523856529902777
CHEMBL3740866,31,N,0.30228005024670407,-0.00031674990750876314,-0.03092196881355319,-1.296385214482933,4.461157861310373,-4.37485838260779,0.10557659520832924,1.414994859277789,-0.9051105695899967,-0.11827396209677687
CHEMBL3740866,32,C,0.19796384475773776,-0.0028781378126122256,-0.048332005134527234,-0.9890661811000174,3.5659181866032874,-3.6773402545399487,0.15805447696953576,0.6989225483107894,0.19767560682145024,0.306227642137504
CHEMBL3740866,33,O,0.04823306509590996,-8.570605251544586e-05,-0.008321186965949221,-0.24838463733645338,0.8548778825958335,-1.1282262148544935,0.058636074693302453,0.2745768271353653,-0.4908041607724365,-0.43418849919962793
CHEMBL3740866,34,C,-0.0010592402543515718,-0.00026600636258601595,-0.01326960932943369,-0.24016074126122788,0.8499945159746898,-0.8211937409656753,0.019488364868937257,0.1334964449629169,0.0,0.1323395448950782
CHEMBL3740866,35,C,-0.07644710059670332,-0.00034606994534116766,-0.033446615990891826,-1.1300727378406261,4.235235311340949,-3.8998203512995047,0.0,0.9877036735180865,-0.024370965224562363,0.26374470122321547
CHEMBL3740866,36,C,-0.1099442497389473,-0.00039617058311134556,-0.037529507787818606,-1.1490017982147496,4.26378780720624,-3.843812077378657,0.0,0.990489496652972,-0.024370965224562363,0.2945320921931752
CHEMBL3740037,1,O,-0.021229418789141072,-0.0016726063290915512,-0.002167207545642795,-0.6473043816698387,2.089983573726668,-3.142268492040461,0.2546796997878361,1.8061703126960413,-0.6316141820699078,-0.13474565741994826
CHEMBL3740037,2,P,-0.5267705867651773,-0.07521711904595509,-0.008093776246704567,-3.4092585611890476,9.826358614965399,-16.046639034528376,0.9890844150108811,10.863966574002372,-2.1385521984553475,-0.36444462743836725
CHEMBL3740037,3,O,-0.05109800911591377,-0.0016061603942822105,-0.0020246484495015566,-0.6527820414718877,2.041183887021468,-3.47659764496233,0.10257399160554519,1.851691808794265,-0.6884797675938867,-0.7164615397529341
CHEMBL3740037,4,O,-0.021229418789141072,-0.0016726063290915514,-0.002167207545642794,-0.6473043816698392,2.089983573726668,-3.1422684920404618,0.2546796997878361,1.8061703126960422,-0.6316141820699078,-0.13474565741994826
CHEMBL3740037,5,O,0.028503692465413805,-0.002099143400207814,-0.01496356448189981,-1.8342311180547703,5.966209828974005,-6.296845483282953,0.10257399160554519,2.3954397447570357,-0.18278223918421777,0.32248275421154116
CHEMBL3740037,6,C,-0.27274443546782395,-0.0009155548135870291,-0.06436792785847123,-2.1230714044932757,7.694309096257978,-6.784377347226822,0.0,1.6635796042277364,0.27620427254504004,0.5492933479843636
CHEMBL3740037,7,C,-0.1099442497389473,-0.00039617058311134556,-0.037529507787818495,-1.1490017967740775,4.26378780720624,-3.843812077378658,0.0,0.990489496652972,-0.024370965224562363,0.24989958118562686
CHEMBL3740037,8,C,-0.0764471005967033,-0.00034606994534116766,-0.03344661599089194,-1.1300728343774051,4.235229478337818,-3.8998184637422613,0.0,0.9877036735180866,-0.024370965224562363,0.21910814679232896
CHEMBL3740037,9,C,-0.08899013972995246,-0.0005471630525632587,-0.05744898754469907,-1.9536150857366916,7.4198104636346525,-6.7811067424468865,0.0,1.6577658030122724,0.0,0.3565451929497221
CHEMBL3740037,10,C,0.022646717434952904,-0.00015070053524623343,-0.027425353265293384,-1.399006406229053,5.188942788254547,-4.75637332677886,0.0,1.1329415097333204,0.0,0.32225227342795737
CHEMBL3740037,11,C,0.18722316143282053,-0.0005533437665818098,-0.050654026470567826,-2.4295853772824954,8.7156601584965,-7.974578909271802,0.04095330766942153,1.9014708167752117,-0.0406182753742706,0.509994557021826
CHEMBL3740037,12,C,0.2266545596963485,-0.003178214386564296,-0.05772191119875532,-2.0477694142246543,7.434353834242007,-7.074928454131234,0.14192976226481008,1.583194746431848,0.19767560682145024,0.5608875603288466
CHEMBL3740037,13,O,0.04823306509590996,-9.20476416151022e-05,-0.008615530922658949,-0.4066409266386486,1.470976465492281,-1.6550718705881131,0.058636074693302453,0.4010146121430235,-0.4908041607724365,-0.421687274325366
CHEMBL3740037,14,N,0.30228005024670407,-0.0003319922485588138,-0.0306381725443218,-1.5997771976584776,5.95806739586119,-5.638706483062894,0.04085279527556944,1.7866936804715317,-0.9051105695899967,0.07400655156433544
CHEMBL3740037,15,C,0.18298363998141068,-0.0005696265173925019,-0.06173179610469526,-3.3964601783342125,13.089549801133916,-12.233383300861288,0.005340228095758608,3.0388670909164874,-0.0406182753742706,0.7446546277493035
CHEMBL3740037,16,C,0.19453771986386584,-0.0031654625273921716,-0.06088275417217473,-2.7309428992564335,10.184131387482445,-9.672515509675897,-0.03224942940945133,2.366993315380699,0.19767560682145024,0.6042590193207009
CHEMBL3740037,17,O,0.04823306509590996,-9.152394207787351e-05,-0.0083595640449701,-0.49137003940546853,1.8200889311542197,-1.9393046546866275,0.0,0.5014266030108656,-0.4908041607724365,-0.3995042987769955
CHEMBL3740037,18,N,0.2162049344356132,-0.00034255031804217534,-0.054186416779312574,-2.9659319776380855,10.695465215395448,-10.082033851545837,-0.19427136899827005,3.490901385683289,-1.1325729116859122,0.1339095033624793
CHEMBL3740037,19,C,0.08191703526621674,-7.564373818226336e-05,-0.027089864343833356,-1.0119437433777523,3.5641846364522363,-3.2908242431103925,-0.03224942940945133,0.8954935378068802,0.0,0.34008933035931066
CHEMBL3740037,20,C,-0.04272321947935017,-4.568661747456074e-05,-0.023148993317177576,-0.5841030786238091,2.108880331711546,-1.9392675254465785,0.0,0.37968334466637466,0.0,0.059952217707120226
CHEMBL3740037,21,C,-0.04259176144984909,-8.583842042234134e-05,-0.02845532832160344,-0.9829406103195195,3.530369532287294,-3.220525209315805,0.0,0.7052846581389715,0.0,0.12173248741265597
CHEMBL3740037,22,C,0.139027361366987,-0.0005528946236342189,-0.0594463304372784,-2.835112273544734,10.025983256561865,-9.114014238866279,-0.012761064540514072,2.2450670799909833,-0.0406182753742706,0.508249665346714
CHEMBL3740037,23,C,0.2266545596963485,-0.0031759655917394133,-0.0575293561731893,-2.129429518029319,7.445720083792117,-7.043185723010799,0.14192976226481008,1.6086391543211178,0.19767560682145024,0.5479756489043863
CHEMBL3740037,24,O,0.04823306509590996,-9.19945303284743e-05,-0.008464690134828572,-0.4159396827084969,1.4518018561837844,-1.6206599090306106,0.058636074693302453,0.41754814342588736,-0.4908041607724365,-0.3990642529642275
CHEMBL3740037,25,N,0.30228005024670407,-0.0003301899702349462,-0.03034778124572793,-1.4733885891965506,5.129664949858149,-4.823766209117384,0.05515697767492286,1.5946677001697773,-0.9051105695899967,0.009503383643248431
CHEMBL3740037,26,C,0.18722316143282053,-0.0005506148758001664,-0.05089899146757906,-2.347188571848794,8.316547785938054,-7.604986791621515,0.10553711450335444,1.8165941385281832,-0.0406182753742706,0.5423360000280407
CHEMBL3740037,27,C,0.2520752561511199,-0.0031105970676961786,-0.05350711255533304,-1.554091151976401,5.410478581522794,-5.235675631776253,0.14950730427882142,1.1112223919459228,0.19767560682145024,0.4352516921580146
CHEMBL3740037,28,O,0.04823306509590996,-9.074365030043364e-05,-0.008485905661422153,-0.33519079266953,1.1681868046031967,-1.3931152154338022,0.042980156810182184,0.3497806309821881,-0.4908041607724365,-0.45782911588242475
CHEMBL3740037,29,N,0.27724415102035477,-0.00024148796513947664,-0.012084894233003397,-0.3428797151827154,1.194787434142846,-1.1914331538644032,0.08530761204472524,0.44960213614553707,-0.7893484847733253,-0.16836935785153406
CHEMBL3740037,30,C,0.022646717434952907,-0.00015059822237686377,-0.027804033548869567,-1.4171070272497182,5.1536675383601285,-4.717013080718165,0.014304182399353414,1.1119591000950007,0.0,0.30117984336389547
CHEMBL3740037,31,C,-0.08899013972995244,-0.0005439947482410904,-0.062754695782818,-1.969950216922507,7.27071830415273,-6.573283904778671,0.0,1.5611205814393514,0.0,0.2969929784434815
CHEMBL3740037,32,C,-0.07644710059670332,-0.00033035538051804535,-0.04382590682065213,-1.0509571144291012,3.790090339052349,-3.4590993979152556,0.0,0.8257836476012147,-0.024370965224562363,0.12152019110036053
CHEMBL3740037,33,C,-0.07826286462918697,-0.00027325571977746194,-0.05361185912579414,-0.73217904095197,2.596090426180283,-2.378353742884676,0.0,0.5699674238059619,-0.024370965224562363,0.05968316626386741
CHEMBL3740037,34,C,-0.07826286462918697,-0.0002666989748889764,-0.06007385049027447,-0.6581322692126002,2.325866674341495,-2.1306062452115677,0.0,0.5109871020169291,-0.024370965224562363,0.04581792742893334
CHEMBL3740037,35,C,-0.07826286462918697,-0.00027325571977746194,-0.05361185912579414,-0.73217904095197,2.5960904261802824,-2.378353742884676,0.0,0.5699674238059619,-0.024370965224562363,0.05968316626386641
CHEMBL3740037,36,C,-0.07644710059670332,-0.0003303553805180453,-0.04382590682065213,-1.050957114429101,3.7900903390523495,-3.459099397915257,0.0,0.8257836476012147,-0.024370965224562363,0.1215201911003603
CHEMBL3740037,37,C,-0.018667040189153383,-0.00014894321436293407,-0.06996813391922033,-3.2372904288814173,12.744148620890721,-11.968226235381094,0.0,2.854568129100104,-0.09545294712953592,0.36964006608962985
CHEMBL3740037,38,C,-0.023924721260695704,-2.4941170235300453e-05,-0.01517736889402456,-0.6291971209131675,2.5015641169455676,-2.3763053885091923,0.0,0.5494422712340606,0.0,0.1670538922459024
CHEMBL3740037,39,C,-0.023924721260695704,-2.4941170235300453e-05,-0.015177368894024563,-0.6291971209131675,2.5015641169455676,-2.3763053885091923,0.0,0.5494422712340604,0.0,0.16705389224590222
CHEMBL3740037,40,C,-0.023924721260695704,-2.4941170235300453e-05,-0.015177368894024563,-0.6291971209131675,2.501564116945567,-2.376305388509193,0.0,0.5494422712340604,0.0,0.16705389224590111
CHEMBL3740037,41,N,0.30228005024670407,-0.00031674990646767285,-0.030921469743529544,-1.293006430084882,4.457216298484976,-4.372326902174445,0.10557659520832924,1.414994859277789,-0.9051105695899967,-0.16093727346793274
CHEMBL3740037,42,C,0.19796384475773776,-0.0028781378126122256,-0.048332005134527234,-0.9888286236824513,3.5656526295550774,-3.6771958114691725,0.15805447696953576,0.6989225483107894,0.19767560682145024,0.2617115731294165
CHEMBL3740037,43,O,0.04823306509590996,-8.570605251544586e-05,-0.008321186965949221,-0.24838547300203423,0.8548720495927042,-1.1282243272972516,0.058636074693302453,0.2745768271353653,-0.4908041607724365,-0.47882579275931547
CHEMBL3740037,44,C,-0.0010592402543515718,-0.00026600636258601595,-0.01326960932943369,-0.2401608192187294,0.8499886829715606,-0.8211918534084336,0.019488364868937257,0.1334964449629169,0.0,0.08770300904347003
CHEMBL3740037,45,C,-0.07644710059670332,-0.00034606994534116766,-0.033446615990891826,-1.1300728343774051,4.2352294783378195,-3.899818463742263,0.0,0.9877036735180866,-0.024370965224562363,0.21910814679232896
CHEMBL3740037,46,C,-0.1099442497389473,-0.0003961705831113456,-0.037529507787818495,-1.1490017967740784,4.263787807206241,-3.843812077378656,0.0,0.9904894966529718,-0.024370965224562363,0.24989958118562852
CHEMBL3739902,1,O,-0.021229418789141072,-0.0016726063290915512,-0.002167207545642795,-0.6473043816698372,2.089983573726668,-3.142268492040461,0.2546796997878361,1.8061703126960413,-0.6316141820699078,-0.13474565741994649
CHEMBL3739902,2,P,-0.5267705867651773,-0.07521711904595509,-0.008093776246704567,-3.409258561189408,9.826358614965399,-16.046639034528376,0.9890844150108811,10.863966574002372,-2.1385521984553475,-0.36444462743872963
CHEMBL3739902,3,O,-0.05109800911591377,-0.0016061603942822105,-0.0020246484495015566,-0.652782041471887,2.041183887021468,-3.47659764496233,0.10257399160554519,1.851691808794265,-0.6884797675938867,-0.7164615397529333
CHEMBL3739902,4,O,-0.021229418789141072,-0.0016726063290915514,-0.002167207545642794,-0.6473043816698376,2.089983573726668,-3.1422684920404618,0.2546796997878361,1.8061703126960422,-0.6316141820699078,-0.13474565741994649
CHEMBL3739902,5,O,0.028503692465413805,-0.002099143400207814,-0.01496356448189981,-1.8342311179600053,5.966209828974005,-6.296845483282953,0.10257399160554519,2.3954397447570357,-0.18278223918421777,0.32248275430630624
CHEMBL3739902,6,C,-0.27274443546782395,-0.0009155548135870291,-0.06436792785847123,-2.123071410827844,7.694309096257978,-6.784377347226822,0.0,1.6635796042277364,0.27620427254504004,0.5492933416497952
